product,page,title,sections,section_count,doc_url
messaging-api,messaging-api/user-consent,Consent on getting user profile information,Users of LINE for iOS and LINE for Android / Users who aren't using LINE for iOS or LINE for Android,2,https://developers.line.biz/en/docs/messaging-api/user-consent/
messaging-api,messaging-api/using-audience,Use audiences,Create an audience / Use audiences / Share audiences / Share your audience in Business Manager / Audience specification,5,https://developers.line.biz/en/docs/messaging-api/using-audience/
messaging-api,messaging-api/using-beacons,Use beacons with LINE,Prepare beacon devices / Link beacon to LINE Official Account / Receive a webhook event / Beacon banner,4,https://developers.line.biz/en/docs/messaging-api/using-beacons/
messaging-api,messaging-api/using-bot-designer,LINE Bot Designer,Download LINE Bot Designer / Recommended environment,2,https://developers.line.biz/en/docs/messaging-api/using-bot-designer/
messaging-api,messaging-api/using-flex-message-simulator,Tutorial - Create a digital business card with Flex Message Simulator,Goal / Before you start / Learn about Flex Message Simulator / Tutorial shortcut / 1. Select container type / 2. Add a header / 3. Add an image / 4. Add a name / 5. Add a job title / 6. Add a separator / 7. Add buttons / 7-1. Add a button to jump to the company's website / 7-2. Add a button to open a registration form made with LIFF / 7-3. Distribute the buttons / Next steps / Conclusion / Related pages,18,https://developers.line.biz/en/docs/messaging-api/using-flex-message-simulator/
messaging-api,messaging-api/using-flex-messages,Send Flex Messages,"Operating environment / Flex Message Simulator / Send ""Hello, World!"" / Define a Flex Message in JSON / Call the Messaging API to send a Flex Message / Related pages",6,https://developers.line.biz/en/docs/messaging-api/using-flex-messages/
messaging-api,messaging-api/using-line-url-scheme,Use LINE features with the LINE URL scheme,Supported LINE URL schemes / What happens when a LINE URL scheme is clicked / Supported platforms / Available LINE URL schemes / Opening the camera and camera roll / Sending location information / Sharing a LINE Official Account / Opening the LINE Official Account's LINE VOOM and business profile / Opening a chat screen with a LINE Official Account / Sending text messages / Opening profile information / Opening common LINE screens / Opening LINE settings / Opening Sticker Shop / Opening Theme Shop / Opening a LIFF app / Opening a URL in an external browser,17,https://developers.line.biz/en/docs/messaging-api/using-line-url-scheme/
messaging-api,messaging-api/using-quick-reply,Use quick replies,Quick reply components / Action / Icon / Label / Set quick reply buttons / Quick reply buttons disappear / Related pages,7,https://developers.line.biz/en/docs/messaging-api/using-quick-reply/
messaging-api,messaging-api/using-rich-menus,Use rich menus,Set default rich menu / 1. Prepare a rich menu image / 2. Create a rich menu / 3. Upload and attach the rich menu image / 4. Set the default rich menu / About per-user rich menu,6,https://developers.line.biz/en/docs/messaging-api/using-rich-menus/
messaging-api,messaging-api/verify-webhook-signature,Verify webhook signature,Preparations required for signature verification / Get Channel Secret / How signature verification works / The LINE Platform sends a webhook to the bot server / The bot server receives the webhook / The webhook signature is verified on the bot server / Signature verification procedure / Common signature verification failures and their solutions / Webhook changed before reaching the bot server / Parsing and deserializing webhooks / Incorrect formatting of the webhook request body string (JSON) / An algorithm other than HMAC-SHA256 was used to verify the signature / Used a channel secret for a d,16,https://developers.line.biz/en/docs/messaging-api/verify-webhook-signature/
messaging-api,messaging-api/verify-webhook-url,Verify webhook URL,"Verification method 1: Verify with the endpoint for webhook URL validation / Verification method 2: Use the webhook URL's ""Verify"" button in the LINE Developers Console / Investigate the cause of webhook reception failure",3,https://developers.line.biz/en/docs/messaging-api/verify-webhook-url/
messaging-api,messaging-api,Messaging API,API reference / Development guidelines / Quickstart / Guides / Webhooks / Rich menus / LINE Bot Designer / Flex Message / Concepts / Reference / Resources / Case studies,12,https://developers.line.biz/en/docs/messaging-api/
partner-docs,partner-docs/api-policy-handbook,LINE API Policy Handbook,,0,https://developers.line.biz/en/docs/partner-docs/api-policy-handbook/
partner-docs,partner-docs/development-guidelines,Development guidelines for corporate customers,About LINE bot / What is LINE Developers? / How LINE bot works / About the relationship between LINE bots and channels / Understanding various terms / LINE bot development procedure / Items to check before releasing the LINE bot / Notes on receiving webhook events on bot servers / Secure communication and bot server environment / Verification of received webhook events / Support for mass and intensive webhook event delivery / Webhook ON/OFF setting / Webhook ON/OFF and auto reply message settings / Processing flow when receiving a webhook request / If a problem occurs when sending a webhook re,42,https://developers.line.biz/en/docs/partner-docs/development-guidelines/
partner-docs,partner-docs/error-notification,Error notification,"Summary / Notification email / Email recipients / Email types / Notification email sample / Email content / How to resolve a notification message / ""Webhook errors"" tab in the LINE Developers Console",8,https://developers.line.biz/en/docs/partner-docs/error-notification/
partner-docs,partner-docs/line-beacon,LINE Beacon,About user settings / About LINE Beacon reception conditions / LINE Beacon reception conditions (iOS) / LINE Beacon reception conditions (Android) / Beacon banner display conditions,5,https://developers.line.biz/en/docs/partner-docs/line-beacon/
partner-docs,partner-docs/line-notification-messages/flow-when-receiving-message,Flow when receiving a LINE notification message,"User flow when receiving LINE notification messages / Flow for the case where a user has already agreed to receive LINE notification messages and doesn't need SMS authentication / Flow for the case where the LINE notification message reception settings are ""not set"" and SMS authentication isn't needed / Flow for the case where the LINE notification message reception settings are ""not set"" and SMS authentication is needed / Flow for the case where a user has already agreed to receive LINE notification messages and SMS authentication is needed / Note: Flow for changing the phone number registere",6,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/flow-when-receiving-message/
partner-docs,partner-docs/line-notification-messages/message-sending-complete-webhook-event,Webhook delivery completion event,Overview of webhook delivery completion events / Webhook delivery completion event specifications / Additional information on Webhook delivery completion events / The user has blocked the LINE Official Account / The user didn't give required consent or authentication,5,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/message-sending-complete-webhook-event/
partner-docs,partner-docs/line-notification-messages/overview,LINE notification messages overview,Overview / Difference in appearance from other messages / Related pages,3,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/overview/
partner-docs,partner-docs/line-notification-messages/technical-specs,Technical specifications of the LINE notification messages API,"Send LINE notification messages to users / Message types that can be sent in LINE notification messages / Phone number hashing / Get message delivery notifications / Get the number of sent LINE notification messages / Conditions for sending LINE notification messages / Additional information about LINE notification messages and API / About the ""LINE notification message received"" message / LINE notification message reception settings / Messages sent when you haven't consented to get LINE notification messages / About LINE notification messages API requests for users who have blocked the LINE O",15,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/technical-specs/
partner-docs,partner-docs/line-notification-messages/template,LINE notification messages (template),What are LINE notification messages (template) / Templates / Items / Buttons,4,https://developers.line.biz/en/docs/partner-docs/line-notification-messages/template/
partner-docs,partner-docs/line-profile-plus,LINE Profile+,Differences between profile information and LINE Profile+ / Get user data registered with LINE Profile+ / Via LIFF App or LINE MINI App / Via LINE Login / LINE Profile+ scopes / LINE Profile+ information included in ID token,6,https://developers.line.biz/en/docs/partner-docs/line-profile-plus/
partner-docs,partner-docs/mark-as-read,Mark as read API (old),Overview / Disabling the automatic read setting function / Using with the chat function / Retrying a failed Mark as read API (old) request / Reference,5,https://developers.line.biz/en/docs/partner-docs/mark-as-read/
partner-docs,partner-docs/mission-stickers,Mission Sticker API,Overview / API reference / When users cannot download a mission sticker,3,https://developers.line.biz/en/docs/partner-docs/mission-stickers/
partner-docs,partner-docs/module-technical-attach-channel,Attach Module Channel,Attach module channels using the OAuth 2.0 authorization mechanism / Flow for attaching the module / 1. Request authorization from the LINE Official Account admin / 2. About the linkage screen / 3. Receive the authorization code or error response / 4. Attach by operation of the module channel provider,6,https://developers.line.biz/en/docs/partner-docs/module-technical-attach-channel/
partner-docs,partner-docs/module-technical-chat-control,Control chat initiative (Chat Control),What is chat control (Chat Control)? / API reference / Default active / Auto active / Exclusive control,5,https://developers.line.biz/en/docs/partner-docs/module-technical-chat-control/
partner-docs,partner-docs/module-technical-console,Configure module channel settings,1. module tab / 2. Webhook settings / Webhook URL / Using webhook / Resend webhook / Error stats / 3. Redirect settings / Redirect URL,8,https://developers.line.biz/en/docs/partner-docs/module-technical-console/
partner-docs,partner-docs/module-technical-using-messaging-api,Using the Messaging API from a module channel,Using the Messaging API with the channel access token of a module channel / User ID used in a module channel / Channel access token of a module channel / Calling a Messaging API endpoint / Rate limits for using the Messaging API / Get statistics of sent messages from a module channel / Receiving a webhook / `mode` property / `destination` property / Receiving module channel-specific webhook events / Getting the LINE Official Account information from a module channel / Get LINE Official Account (bot) information / Get a list of bots to which the module is attached / Notes,14,https://developers.line.biz/en/docs/partner-docs/module-technical-using-messaging-api/
partner-docs,partner-docs/module,Module,Overview / Relationship between module channel and LINE Official Account / Module usage example / Reference / Prepare the necessary systems and mechanisms / Mechanisms for using the functions provided by the module / Mechanism for using the Messaging API from a module channel / Mechanism of management screen and operation console required for users to use extended functions / Mechanism for payment and management of module usage fees / Support mechanism for users / Note / Messaging API calls from Messaging API channel (combined) / Max number of module channels that can be linked / Types of Mess,15,https://developers.line.biz/en/docs/partner-docs/module/
partner-docs,partner-docs/notice,Notice for corporate customers,"We'll stop accepting new applications for the Mark as read API (old) at the end of October 2026 / Changes to some error responses in the Mission Sticker API / The subject and body of the emails sent for error notifications have changed / LINE notification messages are now displayed as “Important notification” / We've changed the endpoint name of the Mission Sticker API / LINE notification messages (template) now available / Source property in the webhook event of LINE notification messages has been removed / Add Quick-fill docs / As of January 28, 2025, source property in the webhook event of ",36,https://developers.line.biz/en/docs/partner-docs/notice/
partner-docs,partner-docs/overview,Overview,,0,https://developers.line.biz/en/docs/partner-docs/overview/
partner-docs,partner-docs/provider-page,Provider page,Overview / Provider page settings / Set the order in which services are displayed on the provider page / Provider page URL / Sharing the your provider page URL with users / Cautions on the common use of user IDs / Terms and conditions of use,7,https://developers.line.biz/en/docs/partner-docs/provider-page/
partner-docs,partner-docs,Options for corporate customers,API reference / Development guidelines / Notice / Options for corporate customers / LINE notification messages / Module,6,https://developers.line.biz/en/docs/partner-docs/
